Date,Open(Q.DJI),High(Q.DJI),Low(Q.DJI),Last(Q.DJI)
03/08/2005,10681.51,10698.07,10638.48,10697.59
02/08/2005,10623.79,10699.19,10623.47,10683.74
01/08/2005,10641.78,10672.36,10610.89,10623.15
29/07/2005,10705.16,10717.73,10640.91,10640.91
28/07/2005,10633.5,10710.48,10629.68,10705.55
27/07/2005,10579.45,10645.92,10577.38,10637.09
26/07/2005,10597.6,10626,10572.92,10579.77
25/07/2005,10651.66,10686.53,10591.55,10596.48
22/07/2005,10624.19,10658.58,10588.05,10651.18
21/07/2005,10690.03,10700.06,10608.43,10627.77
20/07/2005,10629.52,10691.3,10581.12,10689.15
19/07/2005,10576.9,10668.52,10576.9,10646.56
18/07/2005,10640.19,10640.19,10574.99,10574.99
15/07/2005,10629.44,10654.12,10600.48,10640.83
14/07/2005,10559.86,10657.69,10559.86,10628.89
13/07/2005,10513.36,10564.91,10512.36,10557.39
12/07/2005,10519.49,10544.04,10483.2,10513.89
11/07/2005,10449.6,10534.22,10449.6,10519.72
08/07/2005,10302.9,10462.26,10300.45,10449.14
07/07/2005,10269.76,10310.04,10175.4,10302.29
06/07/2005,10366.52,10380.47,10267.61,10270.68
05/07/2005,10303.13,10389.06,10282.65,10371.80
01/07/2005,10273.59,10343.79,10273.52,10303.44
30/06/2005,10374.18,10412.79,10267.22,10274.97
29/06/2005,10405.94,10433.79,10363.28,10374.48
28/06/2005,10291.01,10409.7,10290.55,10405.63
27/06/2005,10298.07,10332.13,10253.49,10290.78
24/06/2005,10422.28,10422.28,10297.84,10297.84
23/06/2005,10587.09,10589.01,10419.6,10421.44
22/06/2005,10599.36,10646.24,10578.04,10587.93
21/06/2005,10608.88,10630.36,10580.87,10599.67
20/06/2005,10621.54,10637.57,10562.38,10609.11
17/06/2005,10580.41,10656.29,10579.49,10623.07
16/06/2005,10566.76,10595.45,10540.06,10578.65
15/06/2005,10548.65,10589.93,10495.39,10566.37
14/06/2005,10521.95,10586.7,10521.79,10547.57
13/06/2005,10503.57,10589.16,10474.38,10522.56
10/06/2005,10503.02,10538.64,10452.62,10512.63
09/06/2005,10477.75,10526.37,10443.31,10503.02
08/06/2005,10484.84,10543.29,10465.32,10476.86
07/06/2005,10466,10578.84,10465.92,10483.07
06/06/2005,10461.64,10481,10430.97,10467.03
03/06/2005,10552.82,10553.19,10448.41,10460.97
02/06/2005,10548.83,10559.93,10510.41,10553.49
01/06/2005,10462.86,10586.37,10457.91,10549.87
31/05/2005,10541.89,10542.33,10467.48,10467.48
27/05/2005,10537.08,10552.01,10517.66,10542.55
26/05/2005,10458.68,10544.1,10458.61,10537.60
25/05/2005,10503.17,10503.17,10426.39,10457.80
24/05/2005,10522.68,10522.68,10471.91,10503.68
23/05/2005,10472.8,10560.81,10466.07,10523.56
20/05/2005,10492.75,10499.26,10423.88,10471.91
19/05/2005,10464.45,10494.74,10435.32,10493.19
18/05/2005,10323.19,10480.85,10323.04,10464.45
17/05/2005,10247.49,10336.9,10213.14,10331.88
16/05/2005,10139.61,10255.25,10138.28,10252.29
13/05/2005,10188.23,10234.34,10075.55,10140.12
12/05/2005,10299.74,10322.35,10183.43,10189.48
11/05/2005,10272.91,10311.19,10184.9,10300.25
10/05/2005,10382.94,10382.94,10250.23,10281.11
09/05/2005,10345.4,10384.86,10320.14,10384.34
06/05/2005,10339.71,10400.6,10339.64,10345.40
05/05/2005,10384.49,10405.77,10296.48,10340.38
04/05/2005,10255.25,10392.47,10255.25,10384.64
03/05/2005,10251.04,10304.54,10208.03,10256.95
02/05/2005,10192,10258.43,10188.07,10251.70
29/04/2005,10073.47,10196.36,10048.12,10192.51
28/04/2005,10194.58,10194.58,10070.14,10070.37
27/04/2005,10150.32,10219.56,10079.45,10198.80
26/04/2005,10240.99,10263.6,10150.99,10151.13
