Date,Open(Q.DJI),High(Q.DJI),Low(Q.DJI),Last(Q.DJI)
19/07/1996,5501.33,5509.83,5182.32,5426.82
12/07/1996,5573.73,5604.39,5469.93,5510.56
05/07/1996,5670.14,5733.31,5581.49,5588.13
28/06/1996,5720.38,5742.54,5646.50,5654.62
21/06/1996,5659.06,5705.23,5622.86,5705.23
14/06/1996,5699.32,5728.87,5630.99,5649.45
07/06/1996,5627.29,5723.33,5580.38,5697.10
31/05/1996,5775.42,5783.91,5636.90,5643.17
24/05/1996,5704.12,5796.10,5671.99,5762.85
17/05/1996,5529.40,5698.58,5516.47,5687.50
10/05/1996,5494.29,5533.67,5342.19,5518.13
03/05/1996,5550.29,5594.73,5458.16,5478.03
26/04/1996,5571.97,5599.06,5508.38,5567.99
19/04/1996,5549.93,5627.96,5518.86,5535.48
12/04/1996,5573.05,5679.99,5415.53,5532.59
05/04/1996,5609.90,5697.69,5587.50,5682.88
29/03/1996,5657.23,5680.71,5576.66,5587.14
22/03/1996,5603.76,5709.97,5585.70,5636.63
15/03/1996,5456.00,5629.77,5444.07,5584.97
08/03/1996,5549.57,5666.98,5424.20,5470.45
01/03/1996,5601.95,5629.77,5436.13,5536.56
23/02/1996,5440.46,5659.40,5433.24,5630.49
16/02/1996,5558.24,5627.96,5499.35,5503.32
09/02/1996,5357.73,5584.97,5348.34,5541.62
02/02/1996,5281.14,5410.84,5271.38,5373.99
26/01/1996,5183.23,5276.44,5175.65,5271.74
19/01/1996,5059.68,5194.07,5000.79,5184.68
12/01/1996,5187.21,5213.58,5014.52,5061.12
05/01/1996,5107.00,5227.31,5098.33,5181.42
29/12/1995,5115.67,5126.51,5087.86,5117.12
22/12/1995,5127.60,5159.39,5031.50,5097.97
15/12/1995,5153.97,5235.62,5145.66,5176.73
08/12/1995,5082.80,5209.25,5074.13,5156.86
01/12/1995,5061.12,5118.93,5032.94,5087.13
24/11/1995,4988.87,5067.62,4976.22,5048.84
17/11/1995,4852.67,4996.81,4847.61,4989.95
10/11/1995,4819.07,4876.87,4788.72,4870.37
03/11/1995,4754.40,4825.93,4742.84,4825.57
27/10/1995,4774.27,4800.28,4667.69,4741.75
20/10/1995,4796.67,4815.82,4770.29,4794.86
13/10/1995,4758.73,4816.90,4659.74,4793.78
06/10/1995,4786.55,4789.80,4716.10,4769.21
29/09/1995,4767.77,4816.54,4712.13,4789.08
22/09/1995,4777.52,4796.31,4728.39,4764.15
15/09/1995,4703.54,4815.18,4698.96,4797.57
08/09/1995,4660.22,4716.21,4645.78,4700.72
01/09/1995,4611.61,4648.95,4570.85,4647.54
25/08/1995,4628.17,4656.34,4573.22,4601.40
18/08/1995,4615.84,4661.27,4606.68,4617.60
11/08/1995,4697.20,4702.83,4597.17,4618.30
04/08/1995,4716.92,4754.96,4649.30,4683.46
28/07/1995,4647.18,4741.92,4640.49,4715.51
21/07/1995,4714.45,4747.21,4552.09,4641.55
14/07/1995,4709.99,4735.58,4670.57,4708.82
07/07/1995,4552.98,4704.81,4551.25,4702.73
30/06/1995,4578.23,4593.10,4521.86,4556.09
23/06/1995,4513.90,4589.64,4509.06,4585.84
16/06/1995,4436.44,4517.02,4423.99,4510.79
09/06/1995,4437.82,4493.84,4406.69,4423.98
02/06/1995,4376.95,4488.66,4352.40,4444.39
26/05/1995,4348.25,4458.57,4341.33,4368.99
19/05/1995,4423.29,4446.12,4311.24,4341.33
12/05/1995,4337.18,4435.05,4335.10,4430.55
05/05/1995,4316.43,4410.50,4301.56,4343.40
28/04/1995,4265.24,4328.53,4255.91,4321.27
21/04/1995,4231.70,4270.43,4156.65,4270.08
14/04/1995,4181.21,4221.32,4180.86,4208.18
07/04/1995,4159.42,4224.09,4155.96,4192.62
31/03/1995,4146.62,4198.84,4111.69,4157.69
24/03/1995,4080.57,4139.36,4060.51,4138.66
17/03/1995,4032.49,4080.22,4019.70,4073.65
10/03/1995,3970.93,4048.40,3945.69,4035.60
03/03/1995,4001.02,4021.23,3959.18,3989.61
24/02/1995,3960.94,4020.49,3952.53,4011.74
17/02/1995,3937.39,3997.95,3935.03,3953.54
10/02/1995,3923.93,3953.54,3920.57,3939.07
03/02/1995,3850.92,3944.46,3817.26,3928.64
27/01/1995,3836.46,3891.30,3838.48,3857.99
20/01/1995,3916.87,3936.72,3847.22,3869.43
13/01/1995,3853.62,3910.14,3840.16,3908.45
06/01/1995,3831.41,3887.26,3827.71,3867.41
30/12/1994,3844.20,3866.40,3826.03,3834.44
23/12/1994,3794.07,3846.89,3700.94,3833.43
16/12/1994,3686.74,3807.19,3682.03,3807.18
09/12/1994,3749.66,3762.78,3655.11,3691.11
02/12/1994,3708.95,3763.11,3690.44,3745.62
25/11/1994,3826.03,3833.43,3638.83,3708.27
18/11/1994,3808.87,3856.31,3784.90,3815.26
11/11/1994,3807.52,3868.76,3795.41,3801.46
04/11/1994,3928.64,3937.05,3807.52,3807.52
28/10/1994,3892.98,3931.67,3832.42,3930.66
21/10/1994,3902.74,3949.84,3883.90,3891.29
14/10/1994,3811.22,3927.63,3798.10,3910.47
07/10/1994,3850.59,3858.33,3747.97,3797.43
30/09/1994,3833.09,3890.96,3826.36,3843.18
23/09/1994,3938.40,3953.30,3820.21,3831.74
16/09/1994,3874.14,3953.88,3859.00,3933.35
09/09/1994,3885.24,3911.15,3858.33,3874.81
02/09/1994,3892.38,3939.32,3880.40,3885.58
26/08/1994,3744.43,3893.67,3737.63,3881.04
19/08/1994,3774.21,3795.25,3740.54,3755.11
12/08/1994,3758.02,3777.45,3736.33,3768.70
05/08/1994,3767.09,3811.44,3742.16,3747.01
29/07/1994,3733.09,3770.00,3714.96,3764.50
22/07/1994,3751.55,3762.56,3714.64,3735.03
15/07/1994,3718.53,3753.81,3672.23,3753.81
08/07/1994,3640.18,3709.46,3636.29,3709.13
01/07/1994,3622.05,3700.07,3610.40,3646.65
24/06/1994,3741.58,3776.14,3629.02,3636.94
17/06/1994,3764.41,3823.39,3759.97,3776.77
10/06/1994,3782.37,3793.44,3730.98,3773.45
03/06/1994,3746.37,3775.60,3732.21,3772.21
27/05/1994,3743.63,3772.79,3721.23,3757.14
20/05/1994,3653.08,3768.80,3647.55,3766.35
13/05/1994,3648.97,3669.79,3623.10,3659.68
06/05/1994,3683.77,3715.60,3641.54,3669.50
29/04/1994,3656.41,3710.84,3648.68,3681.69
22/04/1994,3661.17,3668.01,3570.15,3648.68
15/04/1994,3681.69,3704.00,3631.13,3661.47
08/04/1994,3552.18,3701.03,3552.18,3674.26
01/04/1994,3776.46,3779.05,3559.09,3635.96
25/03/1994,3878.38,3895.94,3774.73,3774.73
18/03/1994,3870.29,3895.65,3836.63,3895.65
11/03/1994,3851.72,3862.70,3814.86,3862.70
04/03/1994,3848.34,3852.28,3755.76,3832.30
25/02/1994,3895.34,3914.48,3826.39,3838.78
18/02/1994,3894.50,3958.10,3880.14,3887.46
11/02/1994,3853.97,3938.40,3859.04,3894.78
04/02/1994,3958.10,3985.96,3870.01,3871.42
28/01/1994,3904.35,3953.31,3887.18,3945.43
21/01/1994,3863.26,3914.48,3856.22,3914.48
14/01/1994,3824.42,3873.67,3813.45,3867.20
07/01/1994,3751.57,3826.39,3742.81,3820.77
31/12/1993,3768.90,3799.92,3754.09,3754.09
24/12/1993,3752.13,3774.21,3736.76,3757.72
17/12/1993,3738.16,3770.02,3713.85,3751.57
10/12/1993,3707.98,3748.78,3702.11,3740.67
03/12/1993,3683.11,3711.61,3673.61,3704.07
26/11/1993,3673.33,3697.92,3650.69,3683.95
19/11/1993,3684.23,3717.76,3657.12,3694.01
12/11/1993,3648.18,3691.21,3631.97,3684.51
05/11/1993,3673.33,3703.23,3600.67,3643.43
29/10/1993,3646.22,3708.82,3644.82,3680.59
22/10/1993,3623.87,3676.96,3620.23,3649.30
15/10/1993,3586.98,3642.31,3583.63,3629.73
08/10/1993,3579.15,3605.98,3557.36,3584.74
01/10/1993,3555.68,3587.26,3542.83,3581.11
24/09/1993,3611.85,3621.35,3507.06,3543.11
17/09/1993,3629.18,3639.24,3586.14,3613.25
10/09/1993,3631.13,3636.44,3573.57,3621.63
03/09/1993,3641.19,3655.72,3616.60,3633.93
27/08/1993,3604.30,3663.83,3595.64,3640.63
20/08/1993,3564.90,3617.72,3564.34,3615.48
13/08/1993,3560.15,3595.08,3552.33,3569.65
06/08/1993,3542.55,3566.02,3536.96,3560.43
30/07/1993,3553.72,3583.90,3530.81,3539.47
23/07/1993,3527.74,3556.52,3511.53,3546.74
16/07/1993,3522.17,3550.93,3509.85,3528.29
09/07/1993,3489.51,3527.98,3449.93,3521.06
02/07/1993,3500.58,3531.58,3480.93,3483.97
25/06/1993,3511.93,3511.93,3462.66,3490.89
18/06/1993,3513.31,3528.26,3475.94,3494.77
11/06/1993,3548.46,3550.12,3483.97,3505.01
04/06/1993,3534.07,3569.78,3527.43,3545.14
28/05/1993,3484.80,3565.07,3485.63,3527.43
21/05/1993,3443.56,3524.11,3415.33,3492.83
14/05/1993,3442.18,3483.14,3435.26,3443.01
07/05/1993,3435.65,3459.43,3415.66,3437.19
30/04/1993,3407.56,3446.19,3383.24,3427.55
23/04/1993,3473.75,3481.58,3403.50,3413.77
16/04/1993,3405.66,3478.61,3395.67,3478.61
09/04/1993,3377.57,3408.10,3363.79,3396.48
02/04/1993,3451.86,3478.34,3365.41,3370.81
26/03/1993,3451.32,3480.50,3430.25,3439.98
19/03/1993,3436.19,3477.53,3422.96,3471.58
12/03/1993,3417.82,3482.12,3403.77,3427.82
05/03/1993,3380.81,3433.22,3343.26,3404.58
26/02/1993,3321.91,3378.11,3316.78,3370.81
19/02/1993,3372.98,3392.16,3266.80,3322.18
12/02/1993,3433.22,3456.73,3392.43,3392.43
05/02/1993,3315.16,3443.22,3309.48,3442.14
29/01/1993,3270.04,3320.02,3257.89,3310.03
22/01/1993,3269.50,3283.28,3231.95,3256.81
15/01/1993,3251.13,3285.17,3240.06,3271.12
08/01/1993,3312.46,3320.83,3231.95,3251.67
01/01/1993,3324.62,3352.71,3301.11,3301.11
25/12/1992,3304.89,3332.72,3301.65,3326.24
18/12/1992,3296.79,3317.05,3248.16,3313.27
11/12/1992,3301.38,3335.69,3288.95,3304.08
04/12/1992,3294.90,3308.41,3268.96,3288.68
27/11/1992,3223.31,3296.25,3214.66,3282.20
20/11/1992,3226.28,3233.03,3184.67,3227.36
13/11/1992,3237.08,3259.78,3219.25,3233.03
06/11/1992,3224.12,3268.15,3215.20,3240.06
30/10/1992,3208.72,3254.91,3205.20,3226.28
23/10/1992,3166.30,3215.20,3169.00,3207.64
16/10/1992,3149.01,3217.09,3136.31,3174.41
09/10/1992,3176.57,3200.61,3095.79,3136.58
02/10/1992,3243.30,3280.85,3198.72,3200.61
25/09/1992,3324.62,3327.86,3233.84,3250.32
18/09/1992,3349.20,3376.49,3306.79,3327.05
11/09/1992,3279.23,3317.32,3257.62,3305.70
04/09/1992,3273.29,3313.54,3254.10,3281.93
28/08/1992,3233.57,3273.02,3207.10,3267.61
21/08/1992,3321.37,3338.93,3254.10,3254.10
14/08/1992,3321.91,3342.18,3306.79,3328.94
07/08/1992,3385.40,3399.99,3331.37,3332.18
31/07/1992,3284.90,3402.96,3282.20,3393.78
24/07/1992,3289.50,3331.10,3266.53,3285.71
17/07/1992,3343.53,3364.33,3317.05,3331.64
10/07/1992,3304.07,3352.71,3273.56,3330.56
03/07/1992,3289.10,3373.89,3282.68,3330.29
26/06/1992,3278.40,3304.08,3254.05,3282.41
19/06/1992,3339.65,3367.20,3269.03,3285.35
12/06/1992,3396.36,3405.43,3323.78,3354.36
05/06/1992,3388.58,3422.28,3372.25,3398.69
29/05/1992,3389.62,3420.21,3356.44,3396.88
22/05/1992,3369.20,3404.34,3353.09,3386.77
15/05/1992,3376.34,3400.67,3346.00,3353.09
08/05/1992,3349.96,3387.52,3335.87,3369.41
01/05/1992,3309.48,3362.03,3283.99,3336.09
24/04/1992,3340.12,3365.61,3310.38,3324.46
17/04/1992,3254.70,3366.50,3248.43,3366.50
10/04/1992,3261.40,3279.29,3161.23,3255.37
03/04/1992,3232.56,3260.73,3211.31,3249.11
27/03/1992,3266.55,3284.44,3226.52,3231.44
20/03/1992,3236.14,3277.28,3208.41,3276.39
13/03/1992,3217.58,3248.21,3188.28,3235.91
06/03/1992,3270.80,3299.64,3213.77,3221.60
28/02/1992,3277.50,3293.38,3240.38,3267.67
21/02/1992,3241.06,3286.67,3215.34,3280.19
14/02/1992,3230.77,3286.00,3221.82,3245.97
07/02/1992,3219.81,3282.20,3207.96,3225.40
31/01/1992,3241.06,3299.19,3216.01,3223.39
24/01/1992,3259.84,3269.90,3215.34,3232.78
17/01/1992,3189.62,3279.96,3179.11,3264.98
10/01/1992,3194.10,3229.20,3184.48,3199.46
03/01/1992,3101.52,3210.64,3100.84,3201.48
27/12/1991,2934.48,3105.32,2930.67,3101.52
20/12/1991,2914.35,2949.68,2883.05,2934.48
13/12/1991,2886.40,2921.73,2839.44,2914.36
06/12/1991,2893.11,2939.17,2864.04,2886.40
29/11/1991,2902.05,2922.85,2868.96,2894.68
22/11/1991,2943.64,2975.40,2888.41,2902.73
15/11/1991,3045.39,3071.10,2943.20,2943.20
08/11/1991,3056.12,3075.58,3021.46,3045.62
01/11/1991,3004.91,3082.06,3004.91,3056.35
25/10/1991,3076.92,3077.37,2992.84,3004.92
18/10/1991,2983.67,3077.15,2983.67,3077.15
11/10/1991,2961.76,2983.89,2938.28,2983.68
04/10/1991,3006.03,3032.20,2961.53,2961.76
27/09/1991,3019.23,3037.11,2998.65,3006.04
20/09/1991,2984.79,3042.93,2981.66,3019.23
13/09/1991,3011.18,3014.08,2972.71,2985.69
06/09/1991,3043.82,3060.82,2996.19,3011.63
30/08/1991,3039.35,3057.91,3014.08,3043.60
23/08/1991,2968.47,3052.54,2859.57,3040.25
16/08/1991,2996.19,3034.43,2951.92,2968.02
09/08/1991,3007.83,3037.79,2976.74,2996.20
02/08/1991,2972.50,3036.00,2965.56,3006.26
26/07/1991,3016.32,3029.96,2955.05,2972.50
19/07/1991,2979.20,3021.69,2978.09,3016.32
12/07/1991,2932.92,2990.83,2907.65,2980.77
05/07/1991,2906.75,2974.28,2906.75,2932.47
28/06/1991,2965.56,2965.56,2883.72,2906.75
21/06/1991,3000.67,3013.64,2937.84,2965.56
14/06/1991,2976.52,3001.57,2936.49,3000.45
07/06/1991,3027.50,3036.00,2963.33,2976.74
31/05/1991,2914.13,3027.50,2914.13,3027.50
24/05/1991,2886.85,2924.42,2880.14,2913.91
17/05/1991,2920.39,2930.46,2840.34,2886.63
10/05/1991,2937.84,2979.87,2908.54,2920.17
03/05/1991,2912.38,2949.75,2871.29,2938.86
26/04/1991,2965.59,2965.59,2901.98,2912.38
19/04/1991,2920.79,3017.57,2908.42,2965.59
12/04/1991,2896.78,2929.70,2854.95,2920.79
05/04/1991,2913.86,2957.43,2874.50,2896.78
29/03/1991,2858.91,2939.11,2858.17,2913.86
22/03/1991,2948.27,2951.98,2843.56,2858.91
15/03/1991,2955.20,2991.34,2917.08,2948.27
08/03/1991,2909.90,3002.72,2909.90,2955.20
01/03/1991,2889.36,2927.97,2855.45,2909.90
22/02/1991,2934.65,2939.85,2876.24,2889.36
15/02/1991,2828.96,2934.90,2828.96,2934.65
08/02/1991,2730.69,2863.37,2728.22,2830.69
01/02/1991,2659.41,2748.76,2637.38,2730.69
25/01/1991,2643.32,2663.86,2598.76,2659.41
18/01/1991,2500.00,2652.72,2457.67,2646.78
11/01/1991,2566.09,2566.09,2467.08,2501.49
04/01/1991,2629.21,2642.82,2552.72,2566.09
28/12/1990,2636.63,2645.79,2613.86,2629.21
21/12/1990,2594.06,2648.51,2575.99,2633.66
14/12/1990,2590.10,2630.69,2575.50,2593.81
07/12/1990,2559.65,2645.54,2539.11,2590.10
30/11/1990,2527.48,2569.06,2496.29,2559.65
23/11/1990,2549.50,2569.80,2508.91,2527.23
16/11/1990,2488.61,2572.77,2488.12,2550.25
09/11/1990,2490.59,2508.42,2423.02,2488.61
02/11/1990,2436.14,2494.80,2408.91,2490.84
26/10/1990,2519.31,2527.72,2436.14,2436.14
19/10/1990,2398.27,2520.79,2361.88,2520.79
12/10/1990,2510.40,2544.31,2354.21,2398.02
05/10/1990,2452.23,2550.25,2452.23,2510.64
28/09/1990,2512.38,2512.38,2379.70,2452.48
21/09/1990,2564.11,2579.95,2486.88,2512.38
14/09/1990,2619.55,2653.96,2551.49,2564.11
07/09/1990,2614.36,2630.69,2583.91,2619.55
31/08/1990,2532.92,2643.32,2532.92,2614.36
24/08/1990,2644.80,2669.06,2478.71,2532.92
17/08/1990,2716.58,2769.31,2615.59,2644.80
10/08/1990,2809.41,2809.41,2686.39,2716.58
03/08/1990,2898.02,2927.97,2740.84,2809.65
27/07/1990,2961.63,2961.63,2852.72,2898.51
20/07/1990,2979.95,3010.64,2958.17,2961.14
13/07/1990,2904.95,3002.97,2890.35,2980.20
06/07/1990,2880.69,2915.35,2870.79,2904.95
29/06/1990,2858.17,2892.57,2832.18,2880.69
22/06/1990,2933.91,2933.91,2854.21,2857.18
15/06/1990,2864.61,2948.27,2859.66,2935.89
08/06/1990,2900.97,2948.54,2859.47,2862.38
01/06/1990,2820.92,2901.70,2819.73,2900.97
25/05/1990,2819.91,2870.26,2808.80,2820.92
18/05/1990,2800.24,2853.47,2800.24,2819.91
11/05/1990,2710.36,2804.05,2706.31,2801.58
04/05/1990,2645.04,2710.81,2634.01,2710.36
27/04/1990,2695.95,2695.95,2644.14,2645.05
20/04/1990,2751.80,2782.88,2672.52,2695.95
13/04/1990,2716.89,2756.76,2714.64,2751.80
06/04/1990,2706.76,2746.85,2679.50,2717.12
30/03/1990,2704.28,2745.72,2697.30,2707.21
23/03/1990,2736.49,2768.24,2678.60,2704.28
16/03/1990,2683.33,2741.22,2667.12,2741.22
09/03/1990,2660.14,2699.55,2644.14,2683.33
02/03/1990,2564.64,2660.36,2564.41,2660.36
23/02/1990,2636.04,2636.04,2548.42,2564.19
16/02/1990,2648.42,2658.11,2600.00,2635.59
09/02/1990,2602.70,2664.86,2585.81,2648.20
02/02/1990,2558.78,2616.44,2519.14,2602.70
26/01/1990,2678.75,2681.08,2522.52,2559.23
19/01/1990,2689.21,2704.35,2633.75,2677.90
12/01/1990,2773.25,2802.90,2682.81,2689.21
05/01/1990,2753.41,2822.95,2740.40,2773.25
29/12/1989,2711.39,2753.41,2703.71,2753.20
22/12/1989,2739.55,2755.55,2666.38,2711.39
15/12/1989,2731.44,2772.40,2709.90,2739.55
08/12/1989,2747.65,2764.72,2707.55,2731.44
01/12/1989,2675.55,2758.53,2674.91,2747.65
24/11/1989,2650.70,2679.18,2620.73,2675.55
17/11/1989,2625.61,2656.15,2602.46,2652.66
10/11/1989,2629.51,2634.63,2569.67,2625.61
03/11/1989,2597.54,2653.89,2597.54,2629.51
27/10/1989,2686.89,2696.93,2577.25,2596.72
20/10/1989,2568.44,2703.28,2504.92,2689.14
13/10/1989,2785.33,2795.97,2559.02,2569.26
06/10/1989,2692.63,2789.89,2687.12,2785.52
29/09/1989,2681.42,2710.49,2651.22,2692.82
22/09/1989,2676.29,2700.23,2670.97,2681.61
15/09/1989,2709.54,2718.66,2654.07,2674.58
08/09/1989,2752.09,2760.26,2684.65,2709.54
01/09/1989,2729.70,2758.17,2712.39,2752.09
25/08/1989,2684.75,2748.10,2626.52,2732.36
18/08/1989,2683.99,2702.01,2665.21,2687.97
11/08/1989,2656.30,2732.93,2650.99,2683.99
04/08/1989,2635.05,2676.97,2630.50,2653.45
28/07/1989,2605.27,2646.24,2572.08,2635.24
21/07/1989,2554.82,2612.67,2540.78,2607.36
14/07/1989,2487.86,2555.20,2487.48,2554.82
07/07/1989,2440.06,2498.67,2436.84,2487.86
30/06/1989,2530.54,2535.28,2418.82,2440.06
23/06/1989,2484.64,2531.87,2456.56,2531.87
16/06/1989,2505.78,2519.03,2465.86,2486.38
09/06/1989,2517.46,2523.53,2475.92,2513.42
02/06/1989,2503.49,2518.20,2464.15,2517.83
26/05/1989,2503.30,2515.40,2468.84,2493.77
19/05/1989,2439.52,2501.10,2439.52,2501.10
12/05/1989,2381.78,2439.70,2359.97,2439.70
05/05/1989,2418.44,2426.69,2375.55,2381.96
28/04/1989,2407.99,2425.95,2380.87,2418.80
21/04/1989,2337.06,2409.46,2330.83,2409.46
14/04/1989,2304.99,2337.24,2293.26,2337.06
07/04/1989,2296.19,2312.32,2285.56,2304.80
31/03/1989,2242.68,2296.19,2238.04,2293.62
24/03/1989,2292.14,2292.14,2240.00,2243.04
17/03/1989,2282.14,2347.14,2273.93,2292.14
10/03/1989,2274.11,2311.07,2270.18,2282.14
03/03/1989,2245.54,2276.25,2237.32,2274.29
24/02/1989,2324.82,2331.96,2245.36,2245.54
17/02/1989,2286.61,2332.50,2272.32,2324.82
10/02/1989,2327.50,2360.36,2285.71,2286.07
03/02/1989,2324.46,2350.18,2308.93,2331.25
27/01/1989,2235.36,2344.82,2218.39,2322.86
20/01/1989,2226.07,2249.46,2205.89,2235.36
13/01/1989,2194.29,2233.93,2186.79,2226.07
06/01/1989,2168.39,2206.79,2131.79,2194.29
30/12/1988,2168.93,2188.04,2158.75,2168.57
23/12/1988,2150.71,2186.79,2146.07,2168.93
16/12/1988,2143.49,2160.03,2124.47,2150.71
09/12/1988,2092.28,2160.03,2092.28,2143.49
02/12/1988,2074.50,2121.27,2068.10,2092.28
25/11/1988,2061.70,2096.91,2039.83,2074.68
18/11/1988,2069.70,2079.66,2028.98,2062.41
11/11/1988,2142.96,2142.96,2066.86,2067.03
04/11/1988,2145.99,2178.70,2134.42,2145.80
28/10/1988,2183.50,2185.81,2129.09,2149.89
21/10/1988,2133.18,2183.50,2114.15,2183.50
14/10/1988,2150.25,2160.74,2120.38,2133.18
07/10/1988,2112.73,2153.27,2086.42,2150.25
30/09/1988,2090.68,2136.02,2077.52,2112.91
23/09/1988,2098.15,2098.15,2070.77,2090.68
16/09/1988,2068.81,2108.64,2061.70,2098.15
09/09/1988,2054.59,2084.10,2043.92,2068.81
02/09/1988,2017.43,2056.19,1996.98,2054.59
26/08/1988,2016.36,2026.67,1984.71,2017.43
19/08/1988,2035.92,2043.21,1997.33,2016.00
12/08/1988,2119.13,2128.20,2020.09,2037.52
05/08/1988,2128.73,2145.45,2110.24,2119.13
29/07/1988,2061.70,2128.73,2052.63,2128.73
22/07/1988,2129.45,2129.45,2059.03,2060.99
15/07/1988,2107.40,2129.45,2077.35,2129.45
08/07/1988,2131.58,2165.01,2103.66,2106.15
01/07/1988,2143.49,2144.91,2106.33,2131.58
24/06/1988,2103.31,2162.52,2076.46,2142.96
17/06/1988,2101.71,2138.34,2076.64,2104.02
10/06/1988,2071.48,2117.18,2049.96,2101.71
03/06/1988,1956.44,2074.68,1956.44,2071.30
27/05/1988,1954.91,1975.63,1931.70,1956.44
20/05/1988,1990.55,2022.55,1925.56,1952.59
13/05/1988,2006.80,2011.77,1955.40,1990.55
06/05/1988,2032.16,2065.82,2003.48,2007.46
29/04/1988,2015.09,2059.85,2015.09,2032.33
22/04/1988,2013.93,2040.78,1972.48,2015.09
15/04/1988,2090.19,2115.22,1975.96,2013.93
08/04/1988,1987.73,2096.49,1975.46,2090.19
01/04/1988,1979.61,2012.43,1960.05,1988.06
25/03/1988,2087.37,2087.37,1977.95,1978.95
18/03/1988,2035.64,2100.46,2031.00,2087.37
11/03/1988,2057.86,2087.20,2001.82,2034.98
04/03/1988,2023.21,2087.04,2023.21,2057.86
26/02/1988,2014.42,2073.28,2005.80,2023.21
19/02/1988,1983.09,2017.90,1976.13,2014.59
12/02/1988,1910.64,1986.90,1886.27,1983.26
05/02/1988,1958.39,1973.14,1909.81,1910.48
29/01/1988,1903.35,1958.22,1902.35,1958.22
22/01/1988,1957.73,1970.99,1850.96,1903.51
15/01/1988,1983.26,1983.59,1884.12,1956.07
08/01/1988,1938.83,2066.15,1908.70,1911.31
01/01/1988,1999.67,1999.67,1923.74,1938.83
25/12/1987,1975.63,2010.11,1958.55,1999.67
18/12/1987,1867.04,1977.45,1866.88,1975.30
11/12/1987,1766.58,1917.44,1766.58,1867.04
04/12/1987,1910.48,1910.48,1745.19,1766.74
27/11/1987,1913.63,1976.96,1900.20,1910.48
20/11/1987,1935.34,1969.83,1861.41,1913.63
13/11/1987,1959.88,1969.16,1853.78,1935.01
06/11/1987,1994.20,2016.08,1898.87,1959.05
30/10/1987,1950.27,2020.23,1782.49,1993.53
23/10/1987,2247.39,2247.39,1616.21,1950.76
16/10/1987,2482.21,2508.49,2223.73,2246.74
09/10/1987,2640.99,2645.72,2482.21,2482.21
02/10/1987,2570.17,2651.76,2569.84,2640.99
25/09/1987,2524.31,2592.69,2476.01,2570.17
18/09/1987,2609.06,2625.32,2514.52,2524.64
11/09/1987,2561.22,2614.16,2499.36,2608.74
04/09/1987,2637.44,2688.78,2560.91,2561.38
28/08/1987,2710.78,2736.61,2638.39,2639.35
21/08/1987,2685.43,2717.95,2634.57,2709.50
14/08/1987,2592.95,2707.43,2592.47,2685.43
07/08/1987,2571.91,2605.39,2532.05,2592.00
31/07/1987,2485.33,2574.94,2478.48,2572.07
24/07/1987,2510.07,2510.07,2452.01,2485.33
17/07/1987,2455.99,2519.93,2436.06,2510.04
10/07/1987,2436.54,2472.10,2424.11,2455.99
03/07/1987,2436.86,2448.50,2404.18,2436.70
26/06/1987,2420.70,2457.11,2420.70,2436.86
19/06/1987,2377.58,2422.74,2377.58,2420.85
12/06/1987,2326.15,2389.11,2309.31,2377.73
05/06/1987,2291.41,2337.08,2266.38,2326.15
29/05/1987,2241.66,2324.94,2241.66,2291.57
22/05/1987,2273.09,2273.53,2197.99,2243.20
15/05/1987,2321.38,2369.95,2272.52,2272.52
08/05/1987,2280.40,2352.56,2261.65,2322.30
01/05/1987,2235.23,2307.53,2193.32,2280.40
24/04/1987,2278.55,2346.45,2231.68,2235.37
17/04/1987,2338.49,2347.30,2220.45,2275.99
10/04/1987,2390.48,2422.16,2322.30,2338.78
03/04/1987,2335.80,2397.30,2257.95,2390.34
27/03/1987,2326.99,2387.36,2326.99,2335.80
20/03/1987,2258.66,2333.52,2237.65,2333.52
13/03/1987,2280.23,2294.01,2248.88,2258.66
06/03/1987,2223.57,2280.93,2215.27,2280.23
27/02/1987,2234.96,2241.00,2190.94,2223.99
20/02/1987,2183.35,2256.61,2182.79,2235.24
13/02/1987,2186.30,2194.60,2141.59,2183.35
06/02/1987,2157.20,2211.75,2148.48,2186.87
30/01/1987,2102.08,2184.00,2087.60,2158.04
23/01/1987,2077.76,2210.07,2056.81,2101.52
16/01/1987,2005.62,2089.29,1998.31,2076.63
09/01/1987,1926.88,2014.62,1926.88,2005.91
02/01/1987,1930.40,1930.54,1889.34,1927.31
26/12/1986,1924.91,1932.23,1908.32,1930.40
19/12/1986,1912.40,1937.71,1893.28,1928.85
12/12/1986,1924.77,1942.63,1911.56,1912.26
05/12/1986,1914.23,1961.47,1887.00,1925.06
28/11/1986,1893.28,1918.59,1885.55,1914.23
21/11/1986,1873.45,1894.26,1807.23,1893.56
14/11/1986,1886.25,1901.57,1852.36,1873.59
07/11/1986,1877.81,1902.14,1874.86,1886.53
31/10/1986,1832.26,1884.14,1820.87,1877.81
24/10/1986,1833.94,1842.94,1797.67,1832.26
17/10/1986,1793.17,1843.93,1790.64,1837.04
10/10/1986,1774.32,1816.09,1768.70,1793.17
03/10/1986,1769.68,1799.07,1737.20,1774.18
26/09/1986,1762.37,1810.04,1758.01,1769.69
19/09/1986,1758.58,1789.93,1745.50,1762.65
12/09/1986,1899.89,1903.82,1743.39,1758.72
05/09/1986,1898.35,1927.02,1861.51,1899.75
